1.000000000000000056e-01,3.885378785258806200e+00,7.927449132646181562e-01,5.676945328764325849e-05
2.000000000000000111e-01,1.362493648559852444e+00,3.808685563329102797e-01,3.325439297954791936e-04
3.000000000000000444e-01,3.432482306860795696e-01,2.279758967701957517e-01,9.096285409581558734e-04
4.000000000000000222e-01,1.063583568990606742e-01,1.493107360885341794e-01,1.821695458537715738e-03
5.000000000000000000e-01,4.330063838069978660e-02,1.027333237473612298e-01,3.075346113764700420e-03
6.000000000000000888e-01,3.109877919334712304e-02,7.292544879219678422e-02,4.659971574470401535e-03
7.000000000000000666e-01,2.644327332607961795e-02,5.289271541166129520e-02,6.553711199690003507e-03
8.000000000000000444e-01,2.556537793396631078e-02,3.897224959452122439e-02,8.727450669046258810e-03
9.000000000000000222e-01,2.922770921621677467e-02,2.906306716232651480e-02,1.114764673133531933e-02
1.000000000000000000e+00,3.022088380123384710e-02,2.188013710014139954e-02,1.377837705947044383e-02
1.100000000000000089e+00,4.002848282827741605e-02,1.659946175813065486e-02,1.658284606186526469e-02
1.200000000000000178e+00,4.895818646320771600e-02,1.267336874547993729e-02,1.952449324690168700e-02
1.300000000000000044e+00,5.371123626293240055e-02,9.727535113850448861e-03,2.256780347199811507e-02
1.400000000000000133e+00,5.720508257093877280e-02,7.500376860189761873e-03,2.567888963685715370e-02
1.500000000000000000e+00,5.323238423087059412e-02,5.805784291581069650e-03,2.882589972582815310e-02
1.600000000000000089e+00,6.032648840956386649e-02,4.509381285693787010e-03,3.197928739362153328e-02
1.700000000000000178e+00,6.135513351547440541e-02,3.512949558527479494e-03,3.511197627843019170e-02
1.800000000000000044e+00,5.974122481482178892e-02,2.743956292657483403e-03,3.819944163343797633e-02
1.900000000000000133e+00,5.982103348683195931e-02,2.148366290545819686e-03,4.121972791820816689e-02
2.000000000000000000e+00,5.481082241062987942e-02,1.685621429343020982e-03,4.415341719814176724e-02
2.100000000000000089e+00,5.975896007526839554e-02,1.325081114673465040e-03,4.698356024394722413e-02
2.200000000000000178e+00,6.022894447710683274e-02,1.043465926374436076e-03,4.969557988781346525e-02
2.300000000000000266e+00,5.864163866712418516e-02,8.230011924865571465e-04,5.227715432810839391e-02
2.400000000000000355e+00,5.867710918801765513e-02,6.500557411628165271e-04,5.471808657219704580e-02
2.500000000000000000e+00,5.421669118566442569e-02,5.141352614445534892e-04,5.701016498854790532e-02
2.600000000000000089e+00,5.946632827789729431e-02,4.071323341575472723e-04,5.914701894581790576e-02
2.700000000000000178e+00,6.163889768262214436e-02,3.227640011081078157e-04,6.112397270335381133e-02
2.800000000000000266e+00,5.826033056751941247e-02,2.561475075017373838e-04,6.293790005000451937e-02
2.900000000000000355e+00,6.093835489497616970e-02,2.034786032284023616e-04,6.458708163929963164e-02
3.000000000000000000e+00,5.356048654913528329e-02,1.617864724864563446e-04,6.607106651752932269e-02
3.100000000000000089e+00,5.759525830076690778e-02,1.287462565194620883e-04,6.739053896994352810e-02
3.200000000000000178e+00,5.909388780851589085e-02,1.025350928741380066e-04,6.854719150535085181e-02
3.300000000000000266e+00,5.724055309183224277e-02,8.172119247193846488e-05,6.954360454958384563e-02
3.400000000000000355e+00,6.039742945135079949e-02,6.517810745668785365e-05,7.038313321437945913e-02
3.500000000000000000e+00,5.497043975465060184e-02,5.201828179113722039e-05,7.106980134258414350e-02
3.600000000000000089e+00,6.064572309760506846e-02,4.154141469896881661e-05,7.160820289692616802e-02
3.700000000000000178e+00,6.095609015542290121e-02,3.319424008734700400e-05,7.200341065263882179e-02
3.800000000000000266e+00,5.951953405923748885e-02,2.653913009643826210e-05,7.226089206957549138e-02
3.900000000000000355e+00,5.946632827789729431e-02,2.122953786285417609e-05,7.238643215344398030e-02
4.000000000000000000e+00,5.435857326923829863e-02,1.699075426867985801e-05,7.238606306530322165e-02
4.100000000000000533e+00,6.074326703006183159e-02,1.360480305125399290e-05,7.226600020089851695e-02
4.200000000000000178e+00,5.932444619432368504e-02,1.089856554526329256e-05,7.203258443456271587e-02
4.299999999999999822e+00,5.889879994360208010e-02,8.734430796871897682e-06,7.169223020441152505e-02
4.400000000000000355e+00,6.168323583373870600e-02,7.002923935534996608e-06,7.125137910484870274e-02
4.500000000000000000e+00,5.551136519827597898e-02,5.616886823000019179e-06,7.071645864763169420e-02
4.600000000000000533e+00,5.982990111705505792e-02,4.506878628807306229e-06,7.009384585281232261e-02
4.700000000000000178e+00,6.130192773413447455e-02,3.617536535304722813e-06,6.938983533481278554e-02
4.800000000000000711e+00,6.040629708157389116e-02,2.904693128716433136e-06,6.861061155591574590e-02
4.900000000000000355e+00,6.309318903925455191e-02,2.333090898533008575e-06,6.776222492887522264e-02
5.000000000000000000e+00,5.594587907922094622e-02,1.874568481637975401e-06,6.685057146161671460e-02
5.100000000000000533e+00,6.334148268550826577e-02,1.506620023910967422e-06,6.588137564962008585e-02
5.200000000000000178e+00,6.119551617145407851e-02,1.211249961509335113e-06,6.486017633517068837e-02
5.300000000000000711e+00,5.977669533571485644e-02,9.740619346273819544e-07,6.379231526689110865e-02
5.400000000000000355e+00,5.985650400772568602e-02,7.835334336157627124e-07,6.268292810755568545e-02
5.500000000000000000e+00,5.353388365846518254e-02,6.304379119428467914e-07,6.153693765292065493e-02
5.600000000000000533e+00,5.761299356121338255e-02,5.073840811907015950e-07,6.035904903898680479e-02
5.700000000000000178e+00,5.614096694413501371e-02,4.084483957900785934e-07,5.915374672960573010e-02
5.800000000000000711e+00,5.307276688684964272e-02,3.288817025091239735e-07,5.792529309052482644e-02
5.900000000000000355e+00,5.343633972600814880e-02,2.648749552848984102e-07,5.667772836974741685e-02
6.000000000000000000e+00,4.728220435099161206e-02,2.133720015616739961e-07,5.541487191739318668e-02
6.100000000000000533e+00,5.090019748212480655e-02,1.719199056027368593e-07,5.414032449102640365e-02
6.200000000000000178e+00,5.019078706425591369e-02,1.385492235906632788e-07,5.285747150463662725e-02
6.300000000000000711e+00,4.696296966294999375e-02,1.116781918394839453e-07,5.156948709108635093e-02
6.400000000000000355e+00,4.792067372707401601e-02,9.003601739075593433e-08,5.027933885886268217e-02
6.500000000000000000e+00,4.188181754496125148e-02,7.260143605048738171e-08,4.898979323438711758e-02
6.600000000000000533e+00,4.385929908477165240e-02,5.855347891446964917e-08,4.770342129094150285e-02
6.700000000000000178e+00,4.213897882143888274e-02,4.723200597768667487e-08,4.642260497447393830e-02
6.800000000000000711e+00,4.148277418490937951e-02,3.810605721583965071e-08,4.514954364516355484e-02
6.900000000000000355e+00,4.051620249056276518e-02,3.074846342697291446e-08,4.388626086166264040e-02
7.000000000000000000e+00,3.714650300568339558e-02,2.481547161222799160e-08,4.263461134242175349e-02
7.100000000000000533e+00,3.933680767085464408e-02,2.003038899442113954e-08,4.139628804545180535e-02
7.200000000000000178e+00,3.709329722434319410e-02,1.617044880392915026e-08,4.017282931431571946e-02
7.300000000000000711e+00,3.732385561015039849e-02,1.305625993235716453e-08,3.896562604408862485e-02
7.400000000000000355e+00,3.601144633709245368e-02,1.054332959403755280e-08,3.777592882650975675e-02
7.500000000000000000e+00,3.126726416759122856e-02,8.515249707415966025e-09,3.660485503858675743e-02
7.600000000000000533e+00,3.449508156889642685e-02,6.878218956601140272e-09,3.545339584353985468e-02
7.700000000000000178e+00,3.178158672054650496e-02,5.556637513786491039e-09,3.432242307720240193e-02
7.800000000000000711e+00,3.225157112238465074e-02,4.489563459635795334e-09,3.321269599685577889e-02
7.900000000000000355e+00,3.109877919334725835e-02,3.627861633217351195e-09,3.212486787299267260e-02
8.000000000000000000e+00,2.710834559283221284e-02,2.931909051549144852e-09,3.105949240769425093e-02
8.099999999999999645e+00,2.848282827745406143e-02,2.369747818245543116e-09,3.001702996619675171e-02
8.200000000000001066e+00,2.852716642857038715e-02,1.915597914412672607e-09,2.899785361083215621e-02
8.300000000000000711e+00,2.771134444802115376e-02,1.548659490161430819e-09,2.800225492887562298e-02
8.400000000000000355e+00,2.775568259913798949e-02,1.252148097139211648e-09,2.703044964793888463e-02
8.500000000000000000e+00,2.429730681202494844e-02,1.012517397344647594e-09,2.608258303443118306e-02
8.599999999999999645e+00,2.635459702384603670e-02,8.188327920911589876e-10,2.515873507228636938e-02
8.700000000000001066e+00,2.480276173475641499e-02,6.622665703223730177e-10,2.425892542063958976e-02
8.800000000000000711e+00,2.460767386984278465e-02,5.356909243011253607e-10,2.338311815044999756e-02
8.900000000000000355e+00,2.407561605644078020e-02,4.333498007893647543e-10,2.253122626121565122e-02
9.000000000000000000e+00,2.068818131111467215e-02,3.505942698429511503e-10,2.170311597993226232e-02
9.099999999999999645e+00,2.324205881544430183e-02,2.836690797587606842e-10,2.089861084531719967e-02
9.200000000000001066e+00,2.190304665171553117e-02,2.295404686880249246e-10,2.011749558106866800e-02
9.300000000000000711e+00,2.078572524357170589e-02,1.857572358236832414e-10,1.935951976256739676e-02
9.400000000000000355e+00,2.114043045250637784e-02,1.503386300571852886e-10,1.862440128196424238e-02
9.500000000000000000e+00,1.868409688063378538e-02,1.216838655829404295e-10,1.791182961704333373e-02
9.600000000000001421e+00,1.903880208956811385e-02,9.849908153302515893e-11,1.722146890961277071e-02
9.700000000000001066e+00,1.961519805408729403e-02,7.973837408876533872e-11,1.655296085946464033e-02
9.800000000000000711e+00,1.785053963963730700e-02,6.455618299731170966e-11,1.590592744016862056e-02
9.900000000000000355e+00,1.926936047537598784e-02,5.226884085104725483e-11,1.527997344312717436e-02
1.000000000000000000e+01,1.625436619943128672e-02,4.232351765185668649e-11,1.467468885643090186e-02
